,HostName,PSN,type,redshifts, ,Nobs,targetids,SNra,SNdec,template status,max_ks,filters_used,notes,other_SNe,ra,dec,gallat,gallong,Avschaflly,morphology,reference,host_velocity,host_vel_err,host_vel_corr,host_vel_corr_err, , ,ref, , ,ref, , ,ref, , ,ref, , , ,
SN2016C,NGC5247,PSN,IIP,0.00452, ,5,35875,13:38:05.30	,-17:51:15.30,done,2.5,223f, , ,13h38m03.0s,-17d53m03s,318.322692,43.59036,0.244,SA(s)bc,2004AJ....128...16K,1355,3,1423,26, , , , , , , , , , , , , , , ,test
SN2016B,CGCG 012-116,PSN,II,0.004293,ASASSN-16ab,8,34250,11:55:04.25,+01:43:06.78,GI13,2.5,223f, , ,11h55m04.9s,01d43m11s,272.569855,61.224442,0.058,S0,1995AJ....109..874B,1287,23,1821,50, , , , , , , , , , , , , , , ,test
ASASSN-15uw,2MASXJ02353437-0603496,PSN,Ia,0.030811, ,3,34251,02:35:34.307,-06:03:46.97,done,3,2238, , ,02h35m34.3s,-06d03m50s,177.249919,-57.498961,0.074, ,20096dF...C...0000J,9237,45,9001,47, , , , , , , , , , , , , , , ,test
ASASSN-15ut,NGC88,PSN,Ia-pec,0.011471, ,4,34247,00:21:21.090,-48:38:30.34,done,3,223f, , ,00h21m22.1s,-48d38m25s,316.107296,-67.711584,0.053,SB(rs)0/a: pec LINER,2010A&A...510A..31P,3439,19,3487,26, , , , , , , , , , , , , , , ,test
ASASSN-15um,2MASXJ05395948-8022191,PSN,Ic,0.02, ,6,34239,05:40:05.191,-80:22:22.63,done,3.5,4 UV, , ,02h35m34.3s,-06d03m50s,177.249919,-57.498961,0.074, ,20096dF...C...0000J,9237,45,9001,47, , , , , , , , , , , , , , , ,test
ASASSN-15uh,KUG0925+693,PSN,Ia-91T,0.0135, ,10,34231,09:30:13.694,+69:07:02.54,done,3,223f, , ,09h30m14.2s,69d07m07s,143.58084,38.951783,0.41,Compact, , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15ua,SDSSJ133454.38+105905.6,PSN, , , ,10,34230,13:34:54.473 ,+10:59:04.69,GI13,2.5,223f, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SNinNGC5483,NGC5483,PSNJ14102342-4318437,Ib,0.006,MASTERJ141023.42-431843.7,2,34222,14:10:23.42,-43:18:43.7, ,3,223f, , ,14h10m25.0s,-43d19m29s,317.844061,17.248564,0.225,SB(s)c pec,2004AJ....128...16K,1771,2,1508,26, , , , , , , , , , , , , , , ,test
ASASSN-15tj,SDSSJ075527.63+520911.1,PSN,Ia,0.022265, ,10,34214,07:55:28.670,+52:09:28.44,requested,3,223f, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SNinNGC7123,NGC7123,PSNJ21505094-7020289, ,0.012335, ,8,34201,21:50:50.94,-70:20:28.9,done,2.5,223f, , ,21h50m46.6s,-70d20m03s,321.038127,-39.833671,0.076,Sa,1991ApJS...75..935d,3698,26,3874,37, , , , , , , , , , , , , , , ,test
#iPTF15eov, ,PSN, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2015bq,PGC41898,PSNJ12350637+3114354,Ia-99aa,0.028,iPTF15ku,16,33636,12:35:06.37 ,+31:14:35.40,done,5,223f, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15ts,2MASXJ03344211-2050502,PSN,Ia,0.059978, ,8,34216,03:34:42.020,-20:50:47.04,done,2,223f,HV, ,03h34m42.1s,-20d50m50s,212.390439,-52.347689,0.077,S,20096dF...C...0000J,17981,31,17730,33, , , , , , , , , , , , , , , ,test
ASASSN-15ti,2MASXJ03051061+3754003,PSN,Ia,0.016, ,5, ,03:05:08.616,+37:54:00.72,done,3,223f, , ,03h05m10.6s,37d54m00s,150.104643,-17.81554,0.413, , , , , , , , , , , , , , , , , , , , , ,test
OGLE15sd,Anon,PSN,SLSN-I,0.56, ,2,34217,01:42:21.46,-71:47:15.6, ,2,u_w1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
#ASASSN-15th,M33nova,PSN,Nova, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2015bf,NGC7653,PSNJ23244903+1516520,IIn,0.014227, ,11,34221,23:24:49.03,+15:16:52.00,done,3,223f,grismobs, ,23h24m49.3s,15d16m32s,93.974954,-42.673718,0.183,Sb,1991RC3.9.C...0000d,4265,10,4253,22, , , , , , , , , , , , , , , ,test
SN2015ar,NGC383,PSNJ01072038+3223598,Ia,0.017005, ,9, ,01:07:20.38	,+32:23:59.78,done,3,223f, , ,01h07m24.9s,32d24m45s,126.8390531,-30.3378955,0.194,SA0-:;BrClG;Sy LERG,2000MNRAS.313..469S,5098,12,4996,25, , , , , , , , , , , , , , , ,test
PS15cww,Anon,PSN,IIn,0.063, ,6, ,04:56:33.69 ,+04:45:26.2,done,2,30d5, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
OGLE15qz,Anon,PSN,SLSN-I,0.63, ,1, ,03:08:35.88,-70:30:41.6, ,1,w2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
PS15ces,Anon,PSN,IIn,0.134, ,8, ,01:38:44.68 ,-23:07:34.5,done,8,308f, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
PS15cwo,Anon,PSN,IIP,0.037,SKYS6,9,34166,03:11:16.72,+01:11:34.8,done,4,223f, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2015Z,NGC5837,PSN,IIn,0.028723, ,2,34168,15:04:40.78,+12:37:43.61, ,3,223f, , ,15h04m40.6s,12d38m00s,14.6344,55.639124,0.101,SB(s)b,1995ApJS..100...69F,8611,32,9258,44, , , , , , , , , , , , , , , ,test
SN2015as,UGC5460,PSNJ10081137+5150409 ,II,0.003646, ,4,34167,10:08:11.37,+51:50:40.88,done,2,223f, ,2011ht,10h08m09.3s,51d50m38s,162.620927,50.773415,0.029,SB(rs)d,1991RC3.9.C...0000d,1093,5,1491,20, , , , , , , , , , , , , , , ,test
ASASSN-15rw,GALEXASCJ021558.44+121415.2,PSN,Ia,0.0189, ,8,34126,02:15:58.150,+12:14:14.60,done,3,223f, , ,02h15m58.4s,12d14m15s,153.177899,-45.611308,0.377, , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15rq,GALEXASCJ000802.78-363348.1,PSN,Ia,0.025, ,12,34125,00:08:03.140,-36:33:51.81,done,3,223f,UV bright, ,00h08m02.8s,-36d33m49s,344.495307,-76.829793,0.036, , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15pz,ESO357-G005,PSN,Ia-SC,0.014903, ,22,34102,03:08:48.50,-35:13:51.30,done,2.5,223f, , ,03h08m49.5s,-35d14m09s,237.014824,-59.684032,0.049,SB(rs)d,2005MNRAS.361...34D,4468,9,4413,17, , , , , , , , , , , , , , , ,test
PS15cku,2MASXJ01242239+0335168,PSN,Ia,0.023, ,7,34123,01:24:22.53,+03:35:15.2,done,3,223f, , ,01h24m22.4s,03d35m17s,138.702681,-58.271633,0.072, , , , , , , , , , , , , , , , , , , , , ,test
PSNJ09100885+5003396,UGC4812,PSNJ09100885+5003396,Ia-SC,0.026, ,9,34161,09:10:08.85,+50:03:39.6,done,2,223f, , ,09h10m08.9s,50d03m10s,168.6076,42.4311,0.053,Sc+COMP,1995ApJS..100...69F,10328,30,10532,32, , , , , , , , , , , , , , , ,test
ASASSN-15so,NGC3583,PSN,Ia,0.007125, ,18, ,11:14:11.037,+48:19:07.24,done,3,223f, , ,11h14m10.9s,48d19m07s,158.116481,61.629279,0.04,SB(s)b,1991RC3.9.C...0000d,2136,6,2604,22, , , , , , , , , , , , , , , ,test
ASASSN-15sf,GALEXASCJ001127.51-062549.8,PSN,Ia,0.027, ,6, ,00:11:27.60,-06:25:38.4,done,3,2238, , ,00h11m27.3s,-06d25m50s,96.472541,-67.225288,0.084, , , , , , , , , , , , , , , , , , , , , ,test
PS15br,Anon,PSN,SLSN-II,0.101, ,14,33672,11:25:19.23,+08:14:18.5,GI13,6,223f, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
MASTEROTJ103747.94-270507.2,IC2597,PSN,Ia?,0.007562,MASTEROTJ103747.94-270507.2,2, ,10:37:47.94,-27:05:07.2,done,2,all, ,SN2007cv,10h37m47.4s,-27d04m54s,269.550524,26.991627,0.194,E+4,1993AJ....106.1394B,2267,12,2281,28, , , , , , , , , , , , , , , ,test
ASASSN-15qh,ESO534-G24,PSN,II,0.010207,PS15cem&LSQ15bed,15, ,22:45:13.220,-22:43:39.82,done,3,all, , ,22h45m14.7s,-22d43m51s,34.654767,-61.131912,0.083,SAB(rs)d:,1998A&AS..130..333T,3060,8,3148,16, , , , , , , , , , , , , , , ,test
ASASSN-15qc,UGC402,PSN,Ia,0.017649, ,11, ,00:39:17.980,+03:57:00.14,done,3,all, , ,00h39m18.6s,+03d57m10s,117.088955,-58.781209,0.07,S0,1993ApJS...88..383L,5291,6,5166,18, , , , , , , , , , , , , , , ,test
DES15S2nr,anon,PSN,SLSN-I,0.22, ,8,34075,02:40:44.62,-00:53:26.4,done,9,30d5, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
PS15blq,anon,PSN,SLSN-IIn,0.125,MASTEROTJ173142.37+435334.1,5,34084,17h31m42.37s,+43d53m34.1s,done,10,223f, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2015an,IC2367,PSNJ08241502-1846281,IIP,0.008166, ,1, ,08:24:15.02,-18:46:28.09, ,2,all, , ,08h24m10.1s,-18d46m32s,240.604413,10.65809,0.28,SB(r)b,1998A&AS..130..333T,2448,3,2578,25, , , , , , , , , , , , , , , ,test
SN2015ah,UGC12295,PSNJ23002463+0137368,Ib,0.016, ,1,33983,23:00:24.63,+01:37:36.80,done,2,all, , ,23h00m23.7s,+01d37m36s,75.562931,-50.740761,0.221,SAB(s)cd,2000UZC...C......0F,4835,58,4843,60, , , , , , , , , , , , , , , ,test
SN2015ap,IC1776,PSNJ02051332+0606084,Ib,0.011375, ,8,34045,	02:05:13.32,+06:06:08.39,done,3,all6, , ,02h05m15.2s,+06d06m25s,153.886809,-52.27192,0.116,SB(s)d,1993ApJ...419...30C,3410,5,3292,14, , , , , , , , , , , , , , , ,test
ASASSN-15oz,HIPASSJ1919-33,PSN,II,0.006929, ,21, ,19:19:33.49,-33:46:02.0,GI13,3,all6, , ,19h19m22.4s,-33d51m09s,4.3158,-20.1132,0.249, ,2005MNRAS.361...34D,2078,14,2316,20, , , , , , , , , , , , , , , ,test
SN2015ak,ESO108-21,PSNJ22151967-6532534,Ia,0.01037, ,10, ,22:15:19.67,-65:32:53.41,done,3,all6, , ,22h15m16.7s,-65d33m03s,324.379073,-44.5232,0.082,SB(s)ab:pec,1996A&A...312..745R,3109,7,3232,23, , , , , , , , , , , , , , , ,test
PSNJ23374322-4730393,PGC071943,PSNJ23374322-4730393,Ia,0.011014, ,8, ,23:37:43.22,-47:30:39.3,done,3,all6, , ,23h37m44.1s,-47d30m21s,333.327044,-65.03934,0.043,SAB0^0^:pec,1991ApJS...75..935d,3302,25,3375,30, , , , , , , , , , , , , , , ,test
ASASSN-15og,GALEXASCJ032107.24-311845.8,PSN,Ia-CSM,0.0437,SN2016dvr,6, ,03:21:07.437    ,-31:18:45.64,done,2,all6,formerlyused0.068forredshift, ,03h21m07.4s,-31d18m46s,229.367386,-57.229125,0.036, ,20012dF...C...0000C,20428,64,20203,65, , , , , , , , , , , , , , , ,test
ASASSN-15od,MCG-01-07-004,PSN,Ia,0.017989, ,9, ,02:23:13.210    ,-04:31:02.05,done,3500,all6, , ,02h23m13.2s,-04d31m02s,171.048882,-58.532171,0.081,HII,20096dF...C...0000J,5393,45,5221,46, , , , , , , , , , , , , , , ,test
ASASSN-15ns,MRK0887,PSN,Ia,0.030671, ,1,33925,16:40:28.02,+39:19:12.8, ,1000, ,on nucleus, ,16h40m28.0s,+39d19m13s,62.764451,41.401362,0.036,Compact,1999PASP..111..438F,9195,57,9667,59, , , , , , , , , , , , , , , ,test
ASASSN-15mj,Anon,PSN,Ib,0.0344, ,9,33883,14:02:15.64,+33:39:40.29,GI13,3,all6, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15lh,APMUKS(BJ)B215839.70-615403.9,PSN,SLSN-I,0.2326,SN2015L,100+, ,22:02:15.45,-61:39:34.6,faint, , , , ,22h02m15.5s,-61d39m35s,330.071456,-45.548118,0.096, , , , , , , , , , , , , , , , , , , , , ,test
SN2015N,UGC11797,PSNJ21431689+4334476,Ia,0.01492,SNinUGC11797,10, ,21:43:16.89,+43:34:47.60,done, ,3,now2,AT2018dfy,21h43m20.2s,+43d34m35s,90.638446,-7.192067,1.465, ,1994A&A...286...17S,5572,17,5699,27, , , , , , , , , , , , , , , ,test
SN2015J,nearNGC2442,PSN,IIn,0.0054,SN2015J_SMTJ07350518,9,33857,07:35:05.18,-69:07:53.11, ,2,all6, , ,07h36m23.8s,-69d31m51s,281.299504,-21.501573,0.556,SAB(s)bc pec,2005MNRAS.361...34D,1466,5,1313,19, , , , , , , , , , , , , , , ,test
PS15bgt,NGC7371,PSNJ22460504-1059484,Ib-IIb,0.0089, ,2, ,22:46:05.04,-10:59:48.4,done, , ,beautifulhost, ,22h46m03.7s,-11d00m04s,55.522054,-56.423675,0.169,(R)SA(r)0/a:,2004AJ....128...16K,2683,4,2769,14, , , , , , , , , , , , , , , ,test
SN2015bh,NGC2770,PSNJ09093496+3307204,LBVgoneSN?,0.006494,iPTF13efv-SNhunt275,33, ,09:09:35.06	,+33:07:22.12,done, , , ,SN2007uy_2008D,09h09m33.7s,+33d07m25s,191.569968,42.196854,0.062,SA(s)c:,1997AJ....113.1197H,1947,2,2284,20, , , , , , , , , , , , , , , ,test
SN2015M,ComaCluster,PSNJ13003230+2758411,Ia-91T,0.0231,SN2015M_KISS15n,5,33789,13:00:32.30	,+27:58:41.09,done,2,all6, , ,12h59m48.7s,+27d58m50s,58.0802,87.9576,0.023,II     [BM],1999ApJS..125...35S,6929, ,7503,27, , , , , ,YES, , , , , , , , , ,test
PSNJ16283836+3932552,NGC6166,PSNJ16283836+3932552,Ia-91bg?,0.030354, ,10,33791,16:28:38.36,+39:32:55.2,done,2,all6, , ,16h28m38.5s,+39d33m06s,62.934718,43.692868,0.031,cD;E,1991rc3..book.....D,9100,9,9581,19, , , , , , , , , , , , , , , ,test
ASASSN-15kg,2MASXJ08401168-0435369,PSN,Ia-pec?,0.014257, ,3,33810,08:40:12.010,-04:35:31.00,done,3,all6, , ,08h40m11.7s,-04d35m37s,230.396829,21.644036,0.058,HII,2005A&A...430..373T,4274,22,4544,35, , , , , , , , , , , , , , , ,test
SN2015I,NGC2357,PSNJ07174570+2320406,Ia,0.0076, ,7,33767,07:17:45.70,+23:20:40.60,done,2,all6, ,SN2010bj,07h17m41.0s,+23d21m24s,194.440915,15.910809,0.182,Sc,1997AJ....114..122G,2275,2,2444,12, , , , , , , , , , , , , , , ,test
SNinUGC11000,UGC11000,PSNJ17492705+3608360,II,0.004566, ,6,33724,17:49:27.05,+36:08:36.0,none,2,all 6, , ,17h49m26.65s,+36d08m42.8s,61.661427,27.451536,0.105,S?,Haynes_etal_1997,1369,2,1865,19, , , , , , , , , , , , , , , ,test
ASASSN-15hy,Anon,PSN,Ia-SC,0.025, ,20,33762,20:10:02.35    ,-00:44:21.31,none,2,all6, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15hx,GALEXASCJ134316.80-313318.2,PSN,Ia,0.01?, ,15, ,13:43:16.692,-31:33:21.55,none,2,all6, , ,13h43m16.8s,-31d33m18s,315.684954,30.029661,0.133, , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15hf,ESO375-G041,PSN,Ia,0.006178, ,8,33743,10:29:30.76,-35:15:35.2,none,2,all6, , ,10h29m31.00s,-35d15m35.5s,272.813145,19.180255,0.273,S0^- edge-on,Lauberts_Valentijn_1989,1852,37,1764,44, , , , , , , , , , , , , , , ,test
ASASSN-15ga,NGC4866, ,Ia-99by,0.006631, ,4, ,12:59:27.292,+14:10:15.79,done, , ,nearcenterofhost, , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
LSQ15abl,anon,PSN,SLSN-II,0.1,CSS,20,33749_33755,09:40:29.50,-04:11:32.3,none,2,all6, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2015F,NGC2442,PSNJ07361576-6930230,Ia,0.00489,OGLE15la,13, ,07:36:15.76,-69:30:23.00,done, , ,HSTspectrum, ,07h36m23.84s,-69d31m51.0s,281.299504,-21.501573,0.556,SAB(s)bc,2005MNRAS.361...34D,1466,5,1313,19,31.511,0.053,Cepheids_Riess_etal_2016, , , , , , , , , , , , ,test
ASASSN-15fi,Mrk884,PSN,II,0.017182, ,4,33717,16:31:48.800,+20:24:38.50,done,3,5noB,30ed_bright star?, , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15fz,NGC5227,PSN,II,0.017479, ,2, ,13:35:25.14,+01:24:33.0,m2;w1 done, , , , ,13h35m24.556s,+01d24m38.14s,327.061109,62.204547,0.068,S2,Falco_etal_1999,5240,9,5910,43, , , , , , , , , , , , , , , ,test
SN2015G,NGC6951,PSNJ20372558+6607115,Ibn,0.00475, ,8, ,20:37:25.58,+66:07:11.50,done,2,all, , ,20h37m14.09s,+66d06m20.3s,100.8958,14.853031,1.021,S2,HAYNES_etal_1998,1424,1,1771,19, , , , , , , , , , , , , , , ,test
SN2015bp,NGC5839,PSN,Ia-91bg,0.004069,SNhunt281,13, ,15:05:30.07,+01:38:02.40,done,5, , , ,15h05m27.490s,+01d38m05.30s,0.200193,49.008961,0.144,SAB(rs)0^0,Cappellari_etal_2011,1220,5,1581,23, , , ,31.77,0.3,SBF_Tully_etal_2001, , , , , , , , , ,test
#SNinNGC5112,NGC5112,PSNJ13215756+3843229,LBV,0.003252, ,4, , , ,GI12,3,all, , ,13h21m56.4s,+38d44m05s,96.066011,76.75855,0.03,SB(rs)cd,2008MNRAS.388..500E,975,2,1475,24, , , , , , , , , , , , , , , ,test
#ASASSN-15ek nova, , ,nova, , ,1+, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-15cq,CGCG218-007, ,Ia,0.027276, ,3,33630,13:23:48.460,+43:17:59.11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
SN2015bq,KUG1232+315,PSN,Ia-91T,0.028178,iPTF15ku,17,33636,12:35:06.37,+31:14:35.4,done,5, , , ,12h35m05.778s,+31d14m23.76s,162.894337,84.557974,0.037,Spiral,2007ApJS..172..634A,8448,55,8980,60, , , , , , , , , , , , , , , ,test
SN2015bo,NGC5490,PSN,Ia-91bg,0.016195,SNhunt278,5, ,14:09:55.13	,+17:31:55.60,done,5, , , ,14h09m57.295s,+17d32m43.98s,9.141668,69.509768,0.073,E,Simien_Prugniel_1997,4855,24,5501,40, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
PS15ae,AnonHost,PSN,SLSN-I,0.11,SN2015bn_CSS141223-113342+004332,32, ,11:33:41.57,+00:43:32.2, ,5,223f, , ,ra,dec, , , ,morphology,reference, , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
#SNinNGC2748,NGC2748,PSNJ09132750+7627410,imposter?,0.004923, ,6, , , ,done,2,all, , ,09h13m43.02s,+76d28m31.2s,136.255,34.361,0.073,SAbc           HII,1996A&AS..116...15K,1476,2,1833,16, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SNhunt60,UGC5623,PSN,IIb,0.033893, ,12, ,33 48 28.0,10 23 49.10,done,3,UV, , ,10h23m48.60s,+33d48m28.4s,191.862,57.675,0.067,Scd:,1991rc3..book.....D,10161,10,10512,20, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-15ar,CGCG439-010,PSN,Ia,0.02882, ,7, ,02:28:20.360,+10:23:03.87,done,5,all, , ,02h28m21.67s,+10d22m55.7s,158.268,-45.735,0.299, ,1999ApJS..121..287H,8640,31,8400,35, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-15aj,NGC3449,PSN,Ia,0.010921, ,9, ,10:52:53.260,-32:55:34.86,done,3,all, , ,10h52m53.66s,-32d55m39.4s,275.985,23.668,0.209,SA(s)ab:,1998A&AS..130..333T,3274,6,3328,26, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
Gaia15acw,NGC2668,PSNJ08492024+3642572,II,0.025114, ,4, ,08:49:20.24,+36:42:57.2,GI12,3,all, , ,08h49m22.563s,36d42m37.18s,186.159217,38.589652,0.096,Sab,1991rc3..book.....D,7529,9,7757,15, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
iPTF14atg,IC831, ,Ia,0.021405,ASASSN-14bd, , ,12:52:44.8,+26:28:13,done, , ,shock?, , , , , , , , , , , , , , , , , , , , , , , , , , , ,test
ASASSN-14lw,GALEXASCJ010647.95-465904.1,PSN,Ia,0.023, ,12, ,01:06:49.170,-46:58:59.96,done,4,UV, , ,01h06m47.9s,-46d59m04s,295.286222,-69.915161,0.038, , , , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-14ms,J130408.52+521846.4,PSN,Ibn,0.054, ,2, ,13:04:08.69,+52:18:46.5, ,2,all,arxiv1711.00862, , , , , , , , , , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SNinPGC26440,PGC26440,PSNJ09204691-0803340,IIn,0.019644, ,8, ,09:20:46.91,-08:03:34.0,done,3,all, , ,09h20m46.2s,-08d03m22s,239.781042,28.06702,0.094,SAB(rs)c,Theureau_etal_2005,5889,10,6249,35, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-14lp,NGC4666,PSN,Ia,0.0051, ,27, ,12:45:09.10,-00:27:32.4,done,4, , , ,12h45m08.6s,-00d27m43s,299.537333,62.368367,0.068,SABc:;HII;LINER,2005MNRAS.361...34D,1529,5,2005,40, , ,ref, , ,ref, , ,ref, , ,TF, , , ,test
SN2014eg,ESO154-G10,PSN,Ia-91T,0.018633, ,10, ,02:45:09.27,-55:44:16.91,done,4, , , ,02h45m08.7s,-55d44m26s,275.204411,-54.832336,0.082,(R'_1)SB(r)ab,1996ApJS..107..201L,5586,24,5639,33, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-14kr,GALEXASCJ125413.02-073849.5,PSN,Ia,0.014, ,3, ,12:54:13.150,-07:38:57.46, ,3, , , ,12h54m13.1s,-07d38m50s,304.139478,55.217991,0.096,SAB(s)m, , , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-14kd,2MASXJ22532475+0447583,PSN,Ia-91T,0.026, ,9, ,22:53:24.95,+04:47:57.3,done,4,all, , ,22h53m24.7s,+04d47m58s,76.686987,-47.196618,0.186, , , , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SNinNGC4080,NGC4080,PSN,Ib,0.001891,MASTER-OT-J120451.50+265946.6 ,3, ,12:04:51.50,+26:59:46.6 ,done,2,all, , ,12h04m51.8s,+26d59m33s,211.023797,79.633952,0.07,Im?,1990ApJS...72..245S,567,4,408,11, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SNinNGC6908,NGC6908,PSNJ20250386-2449133,Ic,0.010207, ,6, ,20:25:03.86,-24:49:13.3,GI12,5,all, , ,20h25m08.965s,-24d48m04.11s,18.862319,-30.829733,0.174,S,2007AJ....134..314M,3060,16,3337,23, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SN2014dt,M61,PSNJ12215757+0428185,Ia-02cx,0.005224, ,3,33524,12:21:57.57	,+04:28:18.52,done,5,223f, ,SN2008in,12h21m54.9s,+04d28m25s,284.3706957,66.275675,0.061,SAB(rs)bc;HII  Sy2,1985AJ.....90.1681B,1566,2,994,34, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
PSNinNGC55,NGC55,PSNJ00150875-3912501,imposter?,0.00043, ,6, ,00:15:08.75,-39:12:50.1,UVdone,3,all, , ,00h14m53.60s,-39d11m47.9s,332.882,-75.731,0.036,SB(s)m?_edge-on                         ,2004AJ....128...16K,129,2.1,107,3, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
MASTERJ011330.63,UGC766,PSN,Ia,0.018283,MASTER-OT--J011330.63+493634.9,5, ,01:13:30.63,+49:36:34.9,done,3, , , ,01h13m29.8s,+49d36m19s,126.59819,-13.109303,0.423,Sdm:,1998A&AS..130..333T,5481,22,5436,31, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-14il,2MASShost,PSN,IIn,0.021989, ,30, ,00:45:32.55,-14:15:34.6,done,2,all, , , , , , , , , , , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
# ASASSN-14hu not observed wrong coordinates,ESO058-G012,PSN,Ia,0.015, ,0, , , , , , ,NOT observed_wrong coordinates, ,06h43m21.64s,-69d38m29.5s,280.174,-26.002,0.197,Sb?                                     , , , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
CSS141028, CGCG031-077,PSNJ08181390+0445527,Ib,0.009,CSS141028-081814+044553,2, ,08:18:13.89,+04:45:52.6, ,3,al, , ,08h18m13.2s,+04d45m59s,218.730557,21.454404,0.062, , , , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
CSS140914,?,PSN,Ia,0.03,CSS140914-010107-101840,8, ,01:01:07.04,-10:18:39.9,done,3,all, , ,13h29m56.2s,+47d13m50s,104.866,68.5245,0.095,SAbc           LINER,1996ApJ...473..130R,600, ,886,11, , ,ref, , ,YES, , ,YES, , ,ref, , , ,test
MASTEROTJ044212.20+230616.7,2MASXJ04421256+2306209,PSN,IIn/Ia-CSM,0.016, ,1,33443,04:42:12.20,+23:06:16.7,done, ,no UVOT, , ,04h42m12.6s,+23d06m21s,176.519201,-14.984677,1.091, , , , , , , , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SN2014df,NGC1448,PSNJ03442399-4440081,Ib,0.003896, ,4,31031,03:44:23.99	,-44:40:08.11,done,2,all, , ,03h44m31.92s,-44d38m41.4s,251.522,-51.394,0.039,SAcd?_edge-on                           ,2004AJ....128...16K,1168,2,1073,12, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SN2014dg,UGC2855,PSNJ03481978+7007545,Ia,0.004003, ,9, ,03:48:19.78,+70:07:54.52,done,5,all hardware windows, , ,03h48m20.73s,+70d07m58.4s,136.969,12.246,1.999,SABc                                    ,2003A&A...399...51G,1200,1,1445,15, , ,ref, , ,ref, , ,ref, , ,TF, , , ,test
ASASSN-14ha,NGC1566,PSN,II,0.005017, ,27, ,04:20:01.41,-54:56:17.0,done, , , ,SN2010el,04h20m00.42s,-54d56m16.1s,264.31,-43.393,0.025,SAB(s)bc                                ,2004AJ....128...16K,1504,2,1413,15, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
ASASSN-14jb,ESO467-G051,PSN,II,0.006031, ,11, ,22:23:16.120,-28:58:30.78,done,2,all, ,SN2009ip near,22h23m16.6s,-28d58m51s,20.847108,-57.391902,0.051,Sdm,1997AJ....114..913N,1808,3,1912,12, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
SN2014ek,UGC12850,PSNJ23560655+2922423,Ia-02cx,0.023126, ,12, ,23:56:06.55 +29:22:42.30,+29:22:42.30,done,4, , , ,23h56m06.1s,+29d22m41s,108.715283,-31.961593,0.17,S?,1991rc3..book.....D,6933,10,6840,26, , ,ref, , ,ref, , ,ref, , ,ref, , , ,test
