SN2009mi,IC 2151,,Ic,0.010377,,2,33.17783757,0.473439846,HF,,33.17783757,0.473439846,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016bfv,IC 2150,,II,0.0104,ATLAS16ahv,11,33.18341439,0.472675226,HF,,33.18341439,0.472675226,,,,3,,,,,,,,,,,,,,,,,,,test
SN2016bfu,IC 2150,,Ia-91bg,0.0104,ATLAS16ahx,11,33.18341439,0.472675226,HF,,33.18341439,0.472675226,,,,0,,,,,,,,,,,,,,,,,,,test
SN2010O,NGC 3690,,Ib,0.010411,,1,33.18480636,0.472492348,HF,,33.18480636,0.472492348,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017gbb,IC 438,,Iax,0.01,Gaia17car,3,33.18689264,0.472356918,HF,,33.18689264,0.472356918,,,,,,,,,,,,,,,,,,,,,,,test
SN2019tua,UGC 11860,, II,,,,33.18758763,0.472214265,HF,,33.18758763,0.472214265,,,,,,,,,,,,,,,,,,,,,,,test
SN2013ex,NGC 1954,,Ia,0.010441,ASASSN-13cc,10,33.19105921,0.471911191,HF,,33.19105921,0.471911191,,,,7,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2011fi,NGC 1954,,II,0.010441,,5,33.19105921,0.471911191,HF,,33.19105921,0.471911191,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010ko,NGC 1954,,Ia,0.010441,,14,33.19105921,0.471911191,HF,,33.19105921,0.471911191,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2013fv,UGC 2789,PSNJ03361605+6734157,II,0.01,,7,33.19452524,0.471825,HF,,33.19452524,0.471825,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014eh,NGC 6907,PSNJ20250386-2449133,Ic,0.010207,,6,33.22683839,0.468366309,HF,,33.22683839,0.468366309,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017dau,,,LBV,0.01062,PS17chm,2,33.22820281,0.468320715,HF,,33.22820281,0.468320715,,,,,,,,,,,,,,,,,,,,,,,test
SN2010jl,UGC 5189A,,IIn,0.010697,,27,33.24383232,0.470235456,HF,Stoll et al. 2011,33.24383232,0.470235456,,,,20,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2011ao,IC 2973,,Ia,0.010706,,17,33.24586268,0.466491635,HF,,33.24586268,0.466491635,,,,14,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016cvk,ESO 344-G21,,IIn,0.010783,ASASSN-16jt,27,33.26136604,0.465220198,HF,,33.26136604,0.465220198,,,,,,,,,,,,,,,,,,,,,,,test
SN2020xyw,IC 2200A,, Ia,,,,33.26740257,0.464942838,HF,,33.26740257,0.464942838,,,,,,,,,,,,,,,,,,,,,,,
SN2018cuf,IC 5092,,II,,,,33.27141762,0.464188084,HF,,33.27141762,0.464188084,,,,,,,,,,,,,,,,,,,,,,,test
SN2010Y,NGC 3392,,Ia,0.01086,,14,33.2767595,0.465999364,HF,,33.2767595,0.465999364,,,,8,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016fej,NGC 6942,,Ia,0.010914,ASASSN-16jc,19,33.28740399,0.464270971,HF,,33.28740399,0.464270971,,,,13,,,,,,,,,,,,,,,,,,,test
ASASSN-15aj,NGC 3449,,Ia,0.010921,,9,33.28873089,0.46253525,HF,,33.28873089,0.46253525,,,,2,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2012V,NGC 6829,,Ia,0.010964,,11,33.29733604,0.462008247,HF,,33.29733604,0.462008247,,,,11,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2018oh,UGC 4780,, Ia,,,,33.30063665,0.461383131,HF,,33.30063665,0.461383131,,,,7,,,,,,,,,,,,,,,,,,,
SN2012ij,MCG +03-30-38,PSNJ11401584+1727222,Ia-91bg,0.010998,,8,33.30393225,0.461341637,HF,,33.30393225,0.461341637,,,,4,,,ref,,,ref,,,ref,,,,,,,,,ref,test
PSNJ23374322-4730393,,PSNJ23374322-4730393,Ia,0.011014,MASTER J233743.22-473039.3,8,33.30722286,0.462290489,HF,,33.30722286,0.462290489,,,,,,,,,,,,,,,,,,,,,,,test
SN2017glx,NGC 6824,,Ia-91T,0.011,,7,33.36177229,0.457982289,HF,,33.36177229,0.457982289,,,,,,,,,,,,,,,,,,,,,,,test
SN2015ap,IC 1776,PSNJ02051332+0606084,Ib,0.011375,,8,33.37710941,0.45454988,HF,Gangopadhyay_etal_2020,33.37710941,0.45454988,,,,4,,,,,,,,,,,,,,,,,,,test
ASASSN-15ut,NGC 88,,Ia-pec,0.011471,,4,33.3954984,0.453740746,HF,,33.3954984,0.453740746,,,,2,,,,,,,,,,,,,,,,,,,test
SN2020uzq,MCG -02-60-01,, II,,,,33.4011738,0.457094053,HF,,33.4011738,0.457094053,,,,,,,,,,,,,,,,,,,,,,,
SN2021yyg,MCG -02-14-10,,,,,,33.42435143,0.450526648,HF,,33.42435143,0.450526648,,,,,,,,,,,,,,,,,,,,,,,
SN2021qvr,NGC 7678,,,,,,33.42684237,0.45023719,HF,,33.42684237,0.45023719,,,,,,,,,,,,,,,,,,,,,,,
SN2019jyw,MCG +00-03-73,, II,,,,33.42684237,0.454829887,HF,,33.42684237,0.454829887,,,,,,,,,,,,,,,,,,,,,,,test
SN2021skf,NGC 4777,,,,,,33.44851702,0.448699664,HF,,33.44851702,0.448699664,,,,,,,,,,,,,,,,,,,,,,,
SN2017glq,IC 208,,Ia,0.012,,3,33.44851702,0.450311925,HF,,33.44851702,0.450311925,,,,,,,,,,,,,,,,,,,,,,,test
SN2021ass,NGC 684,,,,,,33.45651282,0.447771106,HF,,33.45651282,0.447771106,,,,,,,,,,,,,,,,,,,,,,,
SN2013fs,NGC 7610,PSNJ23194467+1011045,IIn/IIP,0.0118,PTF13dqy,22,33.46692464,0.44697156,HF,,33.46692464,0.44697156,,,,17,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017cfd,IC 511,,Ia,0.012085,PS17ceu_Gaia17avm,10,33.50867919,0.448687123,HF,,33.50867919,0.448687123,,,,,,,,,,,,,,,,,,,,,,,test
SN2012ap,NGC 1729,PSNJ05001372-0320512,Ic,0.012115,,10,33.51406672,0.443170872,HF,Chakraborti_etal_2015,33.51406672,0.443170872,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2020aqe,NGC 3836,, II,,,,33.53074294,0.441907044,HF,,33.53074294,0.441907044,,,,,,,,,,,,,,,,,,,,,,,
SN2005bc,NGC 5698,,Ia,0.01227,,1,33.54198646,0.441035224,HF,,33.54198646,0.441035224,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SNinNGC7123,,PSNJ21505094-7020289,Ia,0.012335,MASTERJ215050.94-702028.9,8,33.55317205,0.441502137,HF,,33.55317205,0.441502137,,,,,,,,,,,,,,,,,,,,,,,test
SN2017gas,2MASX J20171114+5812094,,IIn,0.01,,4,33.55434614,0.440010557,HF,,33.55434614,0.440010557,,,,,,,,,,,,,,,,,,,,,,,test
SN2011aa,UGC 3906,,Ia,0.012355,,18,33.55669241,0.441229444,HF,,33.55669241,0.441229444,,,,15,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010jr,ESO 362-G18,,IIb,0.012445,,34,33.57246376,0.438839472,HF,,33.57246376,0.438839472,,,,27,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2020akf,KUG 0925+387B,,Ia-91T-like,,,,33.57420909,0.441293307,HF,,33.57420909,0.441293307,,,,,,,,,,,,,,,,,,,,,,,test
SN2017dps,IC 4296,,Ia,0.012,ASASSN-17fr,40,33.57595301,0.438576119,HF,,33.57595301,0.438576119,,,,,,,,,,,,,,,,,,,,,,,test
SN2014as,NGC 5410,PSNJ14005449+4058596,Ic,0.012469,,9,33.576534,0.439705804,HF,,33.576534,0.439705804,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
PTF11iqb,NGC 151,,IIn,0.012499,,15,33.58175598,0.437987229,HF,,33.58175598,0.437987229,,,,11,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-13dd,NGC 2765,PSNJ09073675+0323397,Ia,0.01255,iPTF13drr,6,33.59043147,0.438095913,HF,,33.59043147,0.438095913,,,,3,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2008hv,NGC 2765,,Ia,0.012549,,23,33.59043147,0.438095913,HF,,33.59043147,0.438095913,,,,16,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2021dov,CGCG 005-038,,,,,,33.6162519,0.43541763,HF,,33.6162519,0.43541763,,,,,,,,,,,,,,,,,,,,,,,
SN2016arc,NGC 1272,,Ia ,0.012725,ASASSN-16ci,3,33.62081023,0.435180165,HF,,33.62081023,0.435180165,,,,,,,,,,,,,,,,,,,,,,,test
SN2020mr,,,,,,,33.62706235,0.434759316,HF,,33.62706235,0.434759316,,,,,,,,,,,,,,,,,,,,,,,test
SN2020mr,,,,,,,33.62706235,0.434759316,HF,,33.62706235,0.434759316,,,,,,,,,,,,,,,,,,,,,,,
SN2014cn,NGC4134,iPTF14aoi,II,0.012762,,9,33.62706235,0.434670825,HF,,33.62706235,0.434670825,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2021ukt,UGC 505,,,,,,33.64796106,0.433130198,HF,,33.64796106,0.433130198,,,,,,,,,,,,,,,,,,,,,,,
SN2021uds,WISEA J001043.30-630608.6,,,,,,33.65020838,0.440776827,HF,,33.65020838,0.440776827,,,,,,,,,,,,,,,,,,,,,,,
SN2021uds,WISEA J001043.30-630608.6,,,,,,33.65020838,0.440776827,HF,,33.65020838,0.440776827,,,,,,,,,,,,,,,,,,,,,,,
SN2013hh,UGC 6483,PSNJ11290437+1714095,Ia-91T,0.012989,,10,33.66531725,0.431878281,HF,,33.66531725,0.431878281,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2005hk,UGC 272,,Ia-02cx,0.01299,,17,33.66587483,0.43210611,HF,Phillips_etal_2007,33.66587483,0.43210611,,,,4,,,ref,,,,,,ref,,,,,,,,,ref,test
SN2019xdf,UGC 5028,, II,,,,33.66921727,0.431787065,HF,,33.66921727,0.431787065,,,,,,,,,,,,,,,,,,,,,,,test
SN2019rn,NGC 877,, IIb,,,,33.67588676,0.431147376,HF,,33.67588676,0.431147376,,,,,,,,,,,,,,,,,,,,,,,test
SN2019ovr,ARK 134,, II,,,,33.67699635,0.44359223,HF,,33.67699635,0.44359223,,,,,,,,,,,,,,,,,,,,,,,
SN2019gbx,MCG -02-33-17,, Ia,,,,33.67699635,0.431060527,HF,,33.67699635,0.431060527,,,,,,,,,,,,,,,,,,,,,,,test
SN2019vrq,GALEXASC J030421.67-160124.7,,Ia-91T-like,,,,33.68032173,0.434626251,HF,,33.68032173,0.434626251,,,,,,,,,,,,,,,,,,,,,,,test
SN2016hvl,UGC 3524,,Ia-91T,0.013,ATLAS16dtf,12,33.68253582,0.430675189,HF,,33.68253582,0.430675189,,,,,,,,,,,,,,,,,,,,,,,test
SN2021vaz,NGC 1961,,,,,,33.6875093,0.430324971,HF,,33.6875093,0.430324971,,,,,,,,,,,,,,,,,,,,,,,
SN2008ex,UGC 11428,,IIn,0.013159,,2,33.69357256,0.430130798,HF,,33.69357256,0.430130798,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
iPTF13ebh,,,Ia,0.013269,,18,33.71166141,0.429325111,HF,,33.71166141,0.429325111,,,,9,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2013dh,NGC 5936,PSNJ15300109+1259129,Iax,0.013356,,13,33.72580786,0.427778677,HF,,33.72580786,0.427778677,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2011ef,UGC 12640,,IIb,0.013373,SN2011ed(misnamed),7,33.7285178,0.427576724,HF,,33.7285178,0.427576724,,,,6,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2013gd,MCG -01-10-39,PSNJ03490564-0303283,II,0.0134,,2,33.73500788,0.429841782,HF,,33.73500788,0.429841782,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017jbj,NGC 259,,CC,0.013492,,1,33.74793015,0.426304359,HF,deJaeger_etal_2019,33.74793015,0.426304359,,,,,,,,,,,,,,,,,,,,,,,test
SN2017iji,NGC 4174,, Ia,,,,33.74793015,0.426886382,HF,,33.74793015,0.426886382,,,,,,,,,,,,,,,,,,,,,,,
SN2018dfy,UGC 11801,, IIP,,,,33.75222054,0.426358764,HF,,33.75222054,0.426358764,,,,,,,,,,,,,,,,,,,,,,,test
SN2019arb,UGC 7367,, Ia,,,,33.78043224,0.426908102,HF,,33.78043224,0.426908102,,,,,,,,,,,,,,,,,,,,,,,test
SN2016iuh,UGC 7367,,Ia-91bg-like,0.013696,Gaia16cbd,4,33.78043224,0.426908102,HF,,33.78043224,0.426908102,,,,,,,,,,,,,,,,,,,,,,,test
SN2017kdz,,,Ia,0.0164,MASTEROTJ141551.21-480802.6,2,33.78940419,0.424238235,HF,,33.78940419,0.424238235,,,,,,,,,,,,,,,,,,,,,,,test
SN2018zz,NGC 5419,,Ia,0.013763,ATLAS18mlg_ASASSN-18en,12,33.79098364,0.423833363,HF,,33.79098364,0.423833363,,,,4,,,,,,,,,,,,,,,,,,,test
PTF12gzk,SDSS J221241.53+003042.7,,Ic,0.0137,,5,33.79203596,0.423377919,HF,Ben-Ami_etal_2012,33.79203596,0.423377919,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2020dul,NGC 5804,, Ia,,,,33.79624017,0.423667442,HF,,33.79624017,0.423667442,,,,,,,,,,,,,,,,,,,,,,,test
SN2011js,NGC 1103,,IIn,0.013803,,5,33.79728995,0.423181243,HF,,33.79728995,0.423181243,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2007S,UGC 5378,,Ia,0.01388,,33,33.8093261,0.422450774,HF,,33.8093261,0.422450774,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2020acma,ESO 437-G19,, Ia,,,,33.81609974,0.423002454,HF,,33.81609974,0.423002454,,,,,,,,,,,,,,,,,,,,,,,
SN2017ffv,ESO 384-G18,,Ia,0.014,Gaia17bvc,17,33.82958397,0.423698227,HF,,33.82958397,0.423698227,,,,,,,,,,,,,,,,,,,,,,,test
SN2013gy,NGC 1418,PSNJ03421688-0443185,Ia,0.014023,iPTF13efk_LSQ13dny_PS1-13ejo,16,33.83165105,0.42094621,HF,,33.83165105,0.42094621,,,,8,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014ao,NGC 2615,PSNJ08343332-0232361,Ia,0.014083,,10,33.84092866,0.420480213,HF,,33.84092866,0.420480213,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2018cow,CGCG 137-068,, Ic-BL,,,,33.85067888,0.422227374,HF,,33.85067888,0.422227374,,,,32,,,,,,,,,,,,,,,,,,,test
SN2009iz,UGC 2175,,Ib,0.014196,,4,33.85834561,0.420119889,HF,,33.85834561,0.420119889,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2015bf,NGC 7653,PSNJ23244903+1516520,IIn,0.014227,,11,33.8629327,0.419136361,HF,,33.8629327,0.419136361,,,,8,,,,,,,,,,,,,,,,,,,test
SN2020ekk,UGC 10528,, II,,,,33.86700198,0.418767748,HF,,33.86700198,0.418767748,,,,,,,,,,,,,,,,,,,,,,,test
ASASSN-15kg,2MASX J08401168-0435369,,Ia-pec?,0.014257,,3,33.86751011,0.419486548,HF,,33.86751011,0.419486548,,,,0,,,,,,,,,,,,,,,,,,,test
SN2017fvl,UGC 2358,,Ia,0.014,ASASSN-17kf,5,33.8806798,0.418103052,HF,,33.8806798,0.418103052,,,,,,,,,,,,,,,,,,,,,,,test
SN2019odp,UGC 12373,, Ic-BL,,,,33.88219425,0.417843005,HF,,33.88219425,0.417843005,,,,,,,,,,,,,,,,,,,,,,,test
SN2019njv,CGCG 424-001,, IIn,,,,33.91624155,0.417740068,HF,,33.91624155,0.417740068,,,,,,,,,,,,,,,,,,,,,,,
SN2018jky,NGC 1329,, Ia,,,,33.91624155,0.417527012,HF,,33.91624155,0.417527012,,,,,,,,,,,,,,,,,,,,,,,
SN2018jky,NGC 1329,, Ia,,,,33.91624155,0.417527012,HF,,33.91624155,0.417527012,,,,,,,,,,,,,,,,,,,,,,,test
SN2016P,NGC 5374,,Ic-BL,0.0146,,20,33.92169938,0.41557813,HF,Gangopadhyay_etal_2020,33.92169938,0.41557813,,,,,,,,,,,,,,,,,,,,,,,test
SN2021bmx,ESO 317-G6,,,,,,33.92368065,0.415543497,HF,,33.92368065,0.415543497,,,,,,,,,,,,,,,,,,,,,,,
SN2017lf,NGC 1233,,Ia,0.01464,,6,33.92516542,0.415378132,HF,,33.92516542,0.415378132,,,,,,,,,,,,,,,,,,,,,,,test
SN2021mnj,NGC 5754,,,,,,33.93208095,0.414929432,HF,,33.93208095,0.414929432,,,,,,,,,,,,,,,,,,,,,,,
SN2018feb,CGCG 139-041,, Ia,,,,33.94241311,0.414814557,HF,,33.94241311,0.414814557,,,,,,,,,,,,,,,,,,,,,,,test
SN2018feb,CGCG 139-041,, Ia,,,7,33.94241311,0.414814557,HF,,33.94241311,0.414814557,,,,,,,,,,,,,,,,,,,,,,,test
SN2017cze,NGC 3546,,Ia,0.015,ASASSN-17er,3,33.95757606,0.414335862,HF,,33.95757606,0.414335862,,,,,,,,,,,,,,,,,,,,,,,test
SN2016ccz,MRK 685,,Ia,0.015,iPTF16auf,12,33.96195845,0.413336805,HF,,33.96195845,0.413336805,,,,0,,,,,,,,,,,,,,,,,,,test
SN2016adi,NGC 5292,,Ia,0.015,,7,33.96293111,0.413197404,HF,,33.96293111,0.413197404,,,,5,,,,,,,,,,,,,,,,,,,test
ASASSN-15pz,,,Ia-SC,0.014903,,22,33.96390334,0.413227928,HF,,33.96390334,0.413227928,,,,20,,,,,,,,,,,,,,,,,,,test
SN2005da,UGC 11301,,Ic-bl,0.01501,,2,33.97940009,0.412258534,HF,,33.97940009,0.412258534,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010X,NGC 1573A,,?,0.015014,PTF10bhp,1,33.97988258,0.412399519,HF,,33.97988258,0.412399519,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2005kd,PGC 14370,,IIn,0.01504,,1,33.98373869,0.41218665,HF,Dwarkadas_etal_2016,33.98373869,0.41218665,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017gjn,NGC 1067,,Ia,0.015,,4,33.99526611,0.411447705,HF,,33.99526611,0.411447705,,,,,,,,,,,,,,,,,,,,,,,test
SN2013hn,IC 4329,PSNJ13485917-3017265,Ia,0.01514,,16,33.99813843,0.411313361,HF,,33.99813843,0.411313361,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017jav,CGCG 285-013,,Ia,0.01517,,0,34.0024398,0.414645299,HF,,34.0024398,0.414645299,,,,0,,,,,,,,,,,,,,,,,,,test
SN2020aatc,MCG -02-08-07,, Ia,,,,34.01434352,0.410436917,HF,,34.01434352,0.410436917,,,,,,,,,,,,,,,,,,,,,,,
ASASSN-14fd,PGC 43070,,IIn,0.015367,,11,34.03042858,0.410004834,HF,,34.03042858,0.410004834,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017guh,ESO 486-G19,, Ia,,,,34.0388962,0.409280149,HF,,34.0388962,0.409280149,,,,,,,,,,,,,,,,,,,,,,,
iPTF14bdn,UGC 8503,,Ia-99aa,0.01588,,47,34.05619886,0.408156854,HF,,34.05619886,0.408156854,,,,13,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2021xju,ESO 186-G37,,,,,,34.05992192,0.410776596,HF,,34.05992192,0.410776596,,,,,,,,,,,,,,,,,,,,,,,
SN2013ek,NGC 6984,PSNJ20575390-5152245,Ib,0.015577,,7,34.05992192,0.408055099,HF,,34.05992192,0.408055099,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017yv,ESO 375-G18,,Ia,0.015584,ASASSN-17bu,11,34.06085169,0.409240191,HF,,34.06085169,0.409240191,,,,,,,,,,,,,,,,,,,,,,,test
SN2017hpa,UGC 3122,,Ia,0.015654,,14,34.07059029,0.407459681,HF,,34.07059029,0.407459681,,,,,,,,,,,,,,,,,,,,,,,test
iPTF13dge,NGC 1762,,Ia,0.015854,,7,34.09817659,0.406078187,HF,,34.09817659,0.406078187,,,,9,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2011it,PGC 67911,PSNJ22024445+3141491,Ic,0.015894,,3,34.10365204,0.405852318,HF,,34.10365204,0.405852318,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2019xtw,ESO 299-G13,, II,,,,34.11320099,0.407180997,HF,,34.11320099,0.407180997,,,,,,,,,,,,,,,,,,,,,,,test
SN2019oys,CGCG 146-027,, Ib,,,,34.11546837,0.405778779,HF,,34.11546837,0.405778779,,,,,,,,,,,,,,,,,,,,,,,
SN2015ah,UGC 12295,PSNJ23002463+0137368,Ib,0.016,,1,34.13531991,0.408579817,HF,,34.13531991,0.408579817,,,,0,,,,,,,,,,,,,,,,,,,test
SN2016F,KUG 0136+335,,Ia,0.016138,ASASSN-16ad,9,34.13666684,0.404219895,HF,,34.13666684,0.404219895,,,,0,,,,,,,,,,,,,,,,,,,test
SN2017hgz,NGC 7130,, Ia,,,,34.13846144,0.404297265,HF,,34.13846144,0.404297265,,,,,,,,,,,,,,,,,,,,,,,
SN2017egb,CGCG 079-058,,Ia,0.016151,ASASSN-17gr,19,34.13846144,0.407029695,HF,,34.13846144,0.407029695,,,,,,,,,,,,,,,,,,,,,,,test
SN2010bt,NGC 7130,,IIn,0.016151,,10,34.13846144,0.404297265,HF,,34.13846144,0.404297265,,,,0,,,Jones_etal_HSTobs_pending,,,ref,,,ref,,,,,,,,,ref,test
SN2017hjw,UGC 3245,,Ia,0.016161,,13,34.13980642,0.403999672,HF,,34.13980642,0.403999672,,,,,,,,,,,,,,,,,,,,,,,test
SN2014cp,ESO 479-G1,PSNJ02253046-2537380,Ic-BL,0.0162,,1,34.14025457,0.40392518,HF,,34.14025457,0.40392518,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2015bo,NGC 5490,,Ia-91bg,0.016195,SNhunt278,5,34.14428369,0.40447393,HF,,34.14428369,0.40447393,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2011im,NGC 7364,,Ia,0.016228,,10,34.14875174,0.403534902,HF,,34.14875174,0.403534902,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2006lc,SDSS J24424.36-000943.4,,Ib,0.01623,,2,34.14875174,0.403536177,HF,,34.14875174,0.403536177,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017exo,IRAS 18294+1636,,Ia,0.016,ASASSN-17ie,7,34.15677114,0.403274049,HF,,34.15677114,0.403274049,,,,,,,,,,,,,,,,,,,,,,,test
SN2018afm,UGC 4139,,II?,0.016291,,3,34.1594377,0.403035812,HF,,34.1594377,0.403035812,,,,,,,,,,,,,,,,,,,,,,,test
SN2008ec,NGC 7469,,Ia,0.016317,,20,34.16076976,0.402930632,HF,,34.16076976,0.402930632,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2008A,NGC 634,,Ia-02cx,0.016428,,17,34.17536869,0.402314288,HF,,34.17536869,0.402314288,,,,5,,,ref,,,ref,,,ref,34.37,0.38,TF_Willick_etal_1997,,,,,,,test
ASASSN-13ch,CGCG 023-030,,Ia,0.01646,,5,34.17580956,0.402223019,HF,,34.17580956,0.402223019,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2021K,MCG +06-30-84,,,,,,34.17845286,0.402098404,HF,,34.17845286,0.402098404,,,,,,,,,,,,,,,,,,,,,,,
SN2010id,NGC 7483,,II,0.016475,PTF10vdl,4,34.18153265,0.401987963,HF,,34.18153265,0.401987963,,,,2,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2012cp,UGC 8713,,Ia,0.016531,PTF12ena,15,34.18899401,0.401719377,HF,,34.18899401,0.401719377,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009jr,IC 1320,,Ia,0.016548,,7,34.19118365,0.401900191,HF,,34.19118365,0.401900191,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2005ek,UGC 2526,,Ic,0.016551,,9,34.19162132,0.401501754,HF,Drout_etal_2013,34.19162132,0.401501754,,,,0,,,ref,,,ref,,,ref,,,,,,,,,,test
SN2018bi,UGC 1792,,Ia,0.01668,,4,34.20253436,0.401089276,HF,,34.20253436,0.401089276,,,,,,,,,,,,,,,,,,,,,,,test
SN2010kg,NGC 1633,,Ia,0.016642,,16,34.20340504,0.401048994,HF,,34.20340504,0.401048994,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2016hrv,UGC 4461,,II,0.0166,,4,34.20514535,0.400863508,HF,,34.20514535,0.400863508,,,,,,,,,,,,,,,,,,,,,,,test
SN2007pk,NGC 579,,IIn,0.016655,,16,34.20514535,0.400863508,HF,,34.20514535,0.400863508,,,,9,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017ebm,MCG -03-34-66,,Ia-91bg,0.016732,,4,34.21512516,0.401902591,HF,,34.21512516,0.401902591,,,,,,,,,,,,,,,,,,,,,,,test
SN2017hou,UGC 2969,,Ia,0.016738,,7,34.2159908,0.402039818,HF,,34.2159908,0.402039818,,,,,,,,,,,,,,,,,,,,,,,test
SN2016hli,MCG +08-07-08,,Ia,0.017,ATLAS16dod,11,34.21772106,0.401379762,HF,,34.21772106,0.401379762,,,,,,,,,,,,,,,,,,,,,,,test
SN2020pni,UGC 9684,, II,,,,34.23323164,0.399623642,HF,,34.23323164,0.399623642,,,,,,,,,,,,,,,,,,,,,,,
SN2013gs,UGC 5066,PSNJ09310887+4623054,Ia,0.016888,,17,34.23537715,0.400291505,HF,,34.23537715,0.400291505,,,,3,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017izu,IC 4352,,Ia,0.016915,,11,34.23880557,0.400135254,HF,,34.23880557,0.400135254,,,,,,,,,,,,,,,,,,,,,,,test
SN2013fw,NGC 7042,PSNJ21134481+1334335,Ia,0.01695,,10,34.24351082,0.39920078,HF,,34.24351082,0.39920078,,,,3,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2013L,ESO 216-G39,PSNJ11452955-5035531,IIn,0.016992,,21,34.24863222,0.401312347,HF,,34.24863222,0.401312347,,,,18,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2017hle,NGC 383,,Ia-91bg,0.015701,,9,34.25033667,0.398972069,HF,,34.25033667,0.398972069,,,,,,,,,,,,,,,,,,,,,,,test
SN2015ar,NGC 383,PSNJ01072038+3223598,Ia,0.017005,,9,34.25033667,0.398972069,HF,,34.25033667,0.398972069,,,,9,,,,,,,,,,,,,,,,,,,test
SN2016euj,ESO 479-G7,,Ia,0.017,ASASSN-16ip,11,34.25076258,0.399863096,HF,,34.25076258,0.399863096,,,,1,,,,,,,,,,,,,,,,,,,test
SN2017erv,AM 1904-844,,Ia,0.017035,ASASSN-17ho,8,34.25416681,0.401055775,HF,,34.25416681,0.401055775,,,,,,,,,,,,,,,,,,,,,,,test
SN2016ekg,ESO 466-G32,,Ia,0.017,,12,34.26223053,0.403135343,HF,,34.26223053,0.403135343,,,,7,,,,,,,,,,,,,,,,,,,test
SN2010al,UGC 4286,,IIn,0.0172,,18,34.26942014,0.398075784,HF,,34.26942014,0.398075784,,,,9,,,ref,,,ref,,,ref,,,,,,,,,ref,test
